1222, 3/11/13,5045744,MAXOR NATIONAL PHCY SERV CORP,206 DRUM ROAD,STATEN ISLAND,NY,10305-5079,15.68,7.99
1227, 3/11/13,5042271,NEXTDAY 64, , , , ,160,160
1227, 3/11/13,5042318,426, , , , , 0000.01-, 0000.01-
1227, 3/11/13,5042271,NEXTDAY 64, , , , ,50,50
1227, 3/11/13,5041369,HAZLETON VETERINARY HOSP,1094 north church street,HAZLETON,PA,18202,0,0
1227, 3/11/13,5042247,NEXTDAY 72, , , , ,7,7
1227, 3/11/13,5041024,MED-ONE SUPPLY,210 DIVISION STREET,KINGSTON,PA,18704,0,0
1227, 3/11/13,5042343,142, , , , ,28,28
1227, 3/11/13,5042432,FUJI ROUTE 033, ,MT VERNON,NY, ,5,5
1227, 3/11/13,5042455,FUJI ROUTE 057, ,MOUNT POCONO,PA, ,30,30
1227, 3/11/13,5042320,CARDINAL 79, , , , ,20,20
1230, 3/11/13,5042457,FUJI ROUTE 059, ,NEW JERSEY,NJ, ,20,20
1230, 3/11/13,5045138,LENOX PHARMACY -      ARx,27 LENOX AVENUE,NEW YORK,NY,10026-0000,0,0
1230, 3/11/13,5045388,MEDICAL CENTER PHARMACY-OPG,365 E NORTHFIELD RD,LIVINGSTON,NJ,07039-0000,0,0
1230, 3/11/13,5042291,NEXTDAY 121, , , , ,80,80
1230, 3/11/13,5045562,731 PHARMACY CORP       (GNP),691 COLUMBUS AVE,NEW YORK,NY,10025-7002,14.7,7.49
1230, 3/11/13,5045789,MADISON PHARMACY(Z)(IPBG),66 MAIN STREET,MADISON,NJ,07940-1813,13.72,6.99
1230, 3/11/13,5045560,ABA NOUB LTD             (GNP),216 WEST 72ND ST,NEW YORK,NY,10023-2805,14.7,7.49
1230, 3/11/13,5045787,SHOPRITE PHARMACY #207,540 PASSAIC AVENUE,WEST CALDWELL,NJ,07006-7449,13.72,6.99
1230, 3/11/13,5045137,SAN JUAN PHARMACY         ARx,960 AMSTERDAM AVE CORN 107 ST,NEW YORK,NY,10025-0000,0,0
1230, 3/11/13,5042450,FUJI ROUTE 051, ,UPSTATE,NY, ,35,35
1230, 3/11/13,5045793,SHOPRITE PHARMACY #247,483 SOUTH LIVINGSTON AVENUE,LIVINGSTON,NJ,07039-4327,13.72,6.99
1230, 3/11/13,5042841,SAMEDAY 48, , , , ,6,6
1230, 3/11/13,5042145,AMERICAN EAGLE, ,Clifton,NJ, ,10,10
1230, 3/11/13,5042328,126, , , , ,67.5,67.5
1230, 3/11/13,5042425,FUJI ROUTE 026, ,Manhattan,NY, ,30,30
1230, 3/11/13,5041364,NFFAR,54 skytop drive,MANHWAH,NJ,7430,0,0
1230, 3/11/13,5041025,AMBEST SURGICAL,1600 N OLDEN AVE,TRENTON,NJ,8638,0,0
1230, 3/11/13,5042256,NEXTDAY 41, , ,NJ, ,120,120
1230, 3/11/13,5041033,BREATHE RITE MEDICAL,258 N. CLINTON AVE,TRENTON,NJ,8609,0,0
1230, 3/11/13,5042694,777, , , , ,30,30
1230, 3/11/13,5045133,PARK WEST PHARMACY       ARx,463 COLUMBUS AVE,NEW YORK,NY,10024-0000,0,0
1230, 3/11/13,5042240,NEXTDAY 60, , , , ,225,225
1230, 3/11/13,5041379,SYMPHONY VET HOSPITAL,170 west 96th street,NEW YORK,NY,10025,0,0
1230, 3/11/13,5042531,NEXTDAY 102, , , , ,100,100
1230, 3/11/13,5042149,SOUTH NJ/DE/MD LINEHAUL, , , , ,450,450
1230, 3/11/13,5042150,13, ,Manhattan,NY, ,8,8
1230, 3/11/13,5045389,MATRIX DISTRIBUTORS,110 TICES LANE BUILDING A UNIT,EAST BRUNSWICK,NJ,08816-0000,0,0
1230, 3/11/13,5045139,APTHORP PHARMACY,2201 BROADWAY,NEW YORK,NY,10024-0000,0,0
1230, 3/11/13,5042478,60V, , , , , 0000.01-, 0000.01-
1230, 3/11/13,5042307,NEXTDAY C01, , ,NY, , 0000.01-, 0000.01-
1230, 3/11/13,5042878,TXX SERVICES,463 BARELL AVE,CARLSTADT,NJ,7072,125,125
1230, 3/11/13,5044305,molloy Pharmacy,4170 Albany Post Rd.,HYDE PARK,NY,12538,0,0
1230, 3/11/13,5045136,VALLEY DRUGS         ARx,850 AMSTERDAM AVE,NEW YORK,NY,10025-0765,0,0
1230, 3/11/13,5042448,FUJI ROUTE 049, ,NEW JERSEY,NJ, ,15,15
1230, 3/11/13,5042256,NEXTDAY 41, , ,NJ, ,50,50
1230, 3/11/13,5045134,BROADWAY FAMILY PHARMACY,2330 BROADWAY,NEW YORK,NY,10024-5403,0,0
1230, 3/11/13,5045791,LIBERTY DRUG & SURGICAL(X) CPA,195 MAIN STREET     PO BOX 267,CHATHAM,NJ,07928-2405,13.72,6.99
1230, 3/11/13,5042479,60W, , , , , 0000.01-, 0000.01-
1230, 3/11/13,5041375,GOTHAM VET CENTER,700 columbus avenue,NEW YORK,NY,10025,0,0
1230, 3/11/13,5042456,FUJI ROUTE 058, ,NEW JERSEY,NJ, ,20,20
1230, 3/11/13,5045561,NMC 2307BM UPPER MANHATTN DIAL,"2465 BROADWAY,3RD FLOOR",NEW YORK,NY,10025-7486,14.7,7.49
1230, 3/11/13,5045788,SHOPRITE PHARMACY #284,641 SHUNPIKE ROAD,CHATHAM,NJ,07928-0000,13.72,6.99
1230, 3/11/13,5045790,LIBERTY DRUG & SURG (INFUS)CPA,195 MAIN STREET     PO BOX 267,CHATHAM,NJ,07928-2405,13.72,6.99
1230, 3/11/13,5045563,"MALCOLM PHARMACY,INC. (ARX)",160 LENOX AVE.,NEW YORK,NY,10026-1319,14.7,7.49
1230, 3/11/13,5045794,MEDICAL CENTER PHARMACY(OMEGA),365 E NORTHFIELD RD,LIVINGSTON,NJ,07039-4810,13.72,6.99
1230, 3/11/13,5045564,HARLEM RX INC (ARX),102 D E F WEST 116TH STREET,NEW YORK,NY,10026-2500,14.7,7.49
1230, 3/11/13,5042590,418, , , , , 0000.01-, 0000.01-
1230, 3/11/13,5045135,BROADWAY CHEMISTS,2345 BROADWAY,NEW YORK,NY,10024-0000,0,0
1230, 3/11/13,5045792,COSTCO #0244 EDI EAST HANOVER,156 STATE ROUTE 10 WEST,EAST HANOVER,NJ,07936-2107,13.72,6.99
1236, 3/11/13,5042405,FUJI ROUTE 006, ,NEW JERSEY,NJ, ,40,40
1236, 3/11/13,5044318,Paterson Pharmacy,430 Madison Ave,PATERSON,NJ,7503,0,0
1236, 3/11/13,5042252,NEXTDAY 98, , , , ,6.5,6.5
1236, 3/11/13,5042142,SAMEDAY 10, , , , ,90,90
1239, 3/11/13,5045125,RITE WAY DRUGS,369 1st AVENUE,NEW YORK,NY,10010,0,0
1239, 3/11/13,5042223,73, ,CARLSTADT,NJ,7072,150,150
1239, 3/11/13,5042844,SAMEDAY 51, , , , ,8.25,8.25
1239, 3/11/13,5042485,411, , , , , 0000.01-, 0000.01-
1239, 3/11/13,5045542,COSTCO #0326 EDI PORT CHESTER,1 WESTCHESTER AVE.,PORT CHESTER,NY,10573-4343,13.72,6.99
1243, 3/11/13,5042250,NEXTDAY 74, , ,NY, ,200,200
1243, 3/11/13,5041361,PETCARE ANIMAL HOSPITAL,70 pleasant street,MONTICELLO,NY,12701,0,0
1243, 3/11/13,5042395,RT 24, , , , ,8,8
1243, 3/11/13,5042407,FUJI ROUTE 008, ,UPSTATE,NY, ,10,10
1244, 3/11/13,5042738,KINRAY, ,CARLSTADT,NJ,7072,50,50
1244, 3/11/13,5042283,NEXTDAY 88, , , , ,20,20
1244, 3/11/13,5042774,RELAY, ,CARLSTADT,NJ,7072,40,40
1253, 3/11/13,5045132,FOU071,329 ROSEVILLE AVE,NEWARK,NJ,7107,0,0
1253, 3/11/13,5042850,SAMEDAY 66, , , , ,5.5,5.5
1277, 3/11/13,5042792,BROOKLYN 1, ,Brooklyn,NY, ,170,170
1278, 3/11/13,5044137,ROCHESTER DRUG RETURNS, , , , ,0,0
1278, 3/11/13,5042805,NASAU 6, ,PLAINVIEW,NY,11803,88,88
1278, 3/11/13,5042502,511, , , , ,60,60
1278, 3/11/13,5042896,TXX JAM, ,Jamaica,NY, ,30,30
1278, 3/11/13,5044140,ROCHESTER DRUG RETURNS, , , , ,0,0
1281, 3/11/13,5042792,BROOKLYN 1, ,Brooklyn,NY, ,5,5
1281, 3/11/13,5042828,SAMEDAY 19, , ,NY, ,5,5
1281, 3/11/13,5045454,PITKIN CARE PHARMACY & SURGICAL SUP,1621 PITKIN AVE,BROOKLYN,NY,11212-0000,19.6,9.99
1281, 3/11/13,5042752,AVE X LOCATION,333 AVE X,Brooklyn,NY, ,90,90
1281, 3/11/13,5042794,BROOKLYN 3, ,Brooklyn,NY, ,5,5
1281, 3/11/13,5044316,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1281, 3/11/13,5042880,651, , , , ,50,50
1281, 3/11/13,5045610,LABA INC.,179-41 HILLSIDE AVE,JAMAICA,NY,11432-4631,19.6,9.99
1281, 3/11/13,5042705,HD L08, ,L.I.,NY, ,10,10
1281, 3/11/13,5045142,THEJUS CORPORATION(X)      CPA,3343 FULTON STREET,BROOKLYN,NY,11208-2003,19.6,9.99
1281, 3/11/13,5042793,BROOKLYN 2, ,Brooklyn,NY, ,5,5
1281, 3/11/13,5045455,EMBLEMHEALTH HILLSIDE  AVE 31984,180-05 HILLSIDE AVE 2ND FLOOR,JAMAICA,NY,11432-0000,19.6,9.99
1281, 3/11/13,5042700,HD L03, ,L.I.,NY, ,10,10
1281, 3/11/13,5045609,BIOSCRIP PHARMACY #52 INFUSION,1 VERMONT DRIVE,LAKE SUCCESS,NY,11042-1116,19.6,9.99
1287, 3/11/13,5042810,SUFFOLK 4, ,SUFFOLK,NY, ,104,104
1287, 3/11/13,5045694,COSTCO #0240 EDI COMMACK,#10 GARRET PLACE,COMMACK,NY,11725-5421,13.72,6.99
1287, 3/11/13,5042612,RITE AID 10623,1200 DEER PARK AVENUE,NORTH BABYLON,NY,11703,5,5
1287, 3/11/13,5045423,EMBLEMHEALTH - NORTH  BABYLON 31983,300 BAYSHORE ROAD,NORTH BABYLON,NY,11703-0000,0,0
1287, 3/11/13,5042144,TXX,365 oser ave,HAUPPAUGE,NY,11788,60,60
1287, 3/11/13,5042705,HD L08, ,L.I.,NY, ,12,12
1287, 3/11/13,5045424,WYANDANCH PHARMACY  ARx,323 MERRITT AVENUE,WYANDANCH,NY,11798-2328,0,0
1287, 3/11/13,5042195,39, ,LONG ISLAND,NY, ,80,80
1287, 3/11/13,5042886,CAPITAL ONE, ,SECAUCUS,NJ,7094,20,20
1287, 3/11/13,5042293,BELLCO PAPER WORK 1ST,EARLY,AMITYVILLE,NY,11701,10,10
1287, 3/11/13,5045693,PURTI DRUG CORP(B),1537 STRAIGHT PATH,WYANDANCH,NY,11798-3431,13.72,6.99
1289, 3/11/13,5045206,AVON PHARMACY AND SURGICAL      ARx,82 GRAHAM AVENUE,BROOKLYN,NY,11206-0000,15.68,7.99
1289, 3/11/13,5045193,DNG PHARMACY           ARx,249 GRAHAM AVENUE,BROOKLYN,NY,11206-0000,15.68,7.99
1289, 3/11/13,5045200,HELFMAN PHARMACY,410 TOMPKINS AVENUE,BROOKLYN,NY,11216-0000,15.68,7.99
1289, 3/11/13,5045212,PROSPECT DRUGS         ARx,94 GREENE AVENUE,BROOKLYN,NY,11238-0000,15.68,7.99
1289, 3/11/13,5045202,NORTHSIDE PHARMACY,182 BEDFORD AVENUE,BROOKLYN,NY,11211-0000,15.68,7.99
1289, 3/11/13,5045195,WYCKOFF PHARMACY,5 GRAHAM AVENUE,BROOKLYN,NY,11206-0000,15.68,7.99
1289, 3/11/13,5045208,HARRICO PHARMACY  ARx,214 STANHOPE STREET,BROOKLYN,NY,11237-0000,15.68,7.99
1289, 3/11/13,5045214,MEGA AID PHARMACY II - ARx,1013 BROADWAY,BROOKLYN,NY,11221-0000,15.68,7.99
1289, 3/11/13,5045196,MITTMAN PHARMACY,167 HAVEMEYER ST,BROOKLYN,NY,11211-0000,15.68,7.99
1289, 3/11/13,5041358,GRAND ANIMAL CLINIC,518 grand st,BROOKLYN,NY,11211,0,0
1289, 3/11/13,5045213,EVANS DRUGS - BROOKLYN,878 NOSTRAND AVE,BROOKLYN,NY,11225-0000,15.68,7.99
1289, 3/11/13,5045207,SUMNER AVENUE PHARMACY,103 SUMNER AVE,BROOKLYN,NY,11206-0000,15.68,7.99
1289, 3/11/13,5045201,STUART SLATER PHARMACY,63 LEE AVENUE,BROOKLYN,NY,11211-0000,15.68,7.99
1289, 3/11/13,5045194,WOODHULL DRUGS  ARx,310 ELLERY STREET,BROOKLYN,NY,11206-0000,15.68,7.99
1289, 3/11/13,5045210,VAL U DRUGS  ARx,822 CLARKSON AVE,BROOKLYN,NY,11203-0000,15.68,7.99
1289, 3/11/13,5045204,UNZER PHARMACY,572 BEDFORD AVENUE,BROOKLYN,NY,11249-0000,15.68,7.99
1289, 3/11/13,5045198,NEVINS DRUGS,326 LIVINGSTON ST,BROOKLYN,NY,11217-0000,15.68,7.99
1289, 3/11/13,5045191,7 STAR PHARMACY,596 CLARKSON AVENUE,BROOKLYN,NY,11203-0000,15.68,7.99
1289, 3/11/13,5045209,RALPH PRESCRIPTION,300 WYCKOFF AVE,BROOKLYN,NY,11237-0000,15.68,7.99
1289, 3/11/13,5045190,SISTO PHARMACY-ARx,675 GRAND STREET,BROOKLYN,NY,11211-5287,15.68,7.99
1289, 3/11/13,5045205,CATHERINES APOTHECARY,360 KNICKERBOCKER AVENUE,BROOKLYN,NY,11237-0000,15.68,7.99
1289, 3/11/13,5045192,FINE CARE PHARMACY,1611 BROADWAY STORE B,BROOKLYN,NY,11221-0000,15.68,7.99
1289, 3/11/13,5045199,THE LOBBY PHARMACY      ARx,374 STOCKHOLM STREET,BROOKLYN,NY,11237-0000,15.68,7.99
1289, 3/11/13,5045197,ALLMED PHARMACY  ARx,855 BROADWAY,BROOKLYN,NY,11206-0000,15.68,7.99
1289, 3/11/13,5045203,BELL DRUGS - BROOKLYN   ARx,138 GRAHAM AVENUE,BROOKLYN,NY,11206-0000,15.68,7.99
1289, 3/11/13,5045211,EMBLEMHEALTH BROOKLYN  31975   ARx,233 NOSTRAND AVENUE,BROOKLYN,NY,11205-0000,15.68,7.99
1293, 3/11/13,5045711,SHOPRITE PHARMACY #801,1905 SUNRISE HIGHWAY,BAY SHORE,NY,11706-6017,13.72,6.99
1293, 3/11/13,5045712,UNITY PHARMACY INC   (GNP),126-4 E MAIN STREET,EAST ISLIP,NY,11730-2600,13.72,6.99
1302, 3/11/13,5042171,AFTERNOON DOCK RELAY, , , , , 0000.01-, 0000.01-
1302, 3/11/13,5042446,FUJI ROUTE 047, ,Bronx,NY, ,82.5,82.5
1302, 3/11/13,5042162,DOCK RELAY, , , , ,180,180
1302, 3/11/13,5042163,DOCK RELAY, , , , ,40,40
1309, 3/11/13,5042270,NEXTDAY 61, , , , ,230,230
1309, 3/11/13,5045100,GRAND BUY PHARMACY INC (Z),4721A 8TH AVENUE,BROOKLYN,NY,11220,39.22,20
1309, 3/11/13,5042409,FUJI ROUTE 010, ,Brooklyn,NY, ,40,40
1309, 3/11/13,5044306,VLS PHARMACY,4402 5TH AVENUE,BROOKLYN,NY,11220,0,0
1309, 3/11/13,5042847,SAMEDAY 56, , , , ,8,8
1309, 3/11/13,5042296,H.D. SMITH D,670 BELVILLE TPKE,KEARNY,NJ, ,60,60
1309, 3/11/13,5045145,COM104,1713 UNIVERSITY AVENUE,BRONX,NY,10453,0,0
1309, 3/11/13,5045070,SUNSET RX PHARMACY     ARx,5805 4TH AVENUE,BROOKLYN,NY,11220-0000,0,0
1318, 3/11/13,5042853,SAMEDAY 62,STOPS=,HAUPPAUGE,NY,11788,100,100
1323, 3/11/13,5042795,BRONX 1, ,Bronx,NY, ,132,132
1323, 3/11/13,5045405,THE PHARMACY,1770 MOTOR PARKWAY,HAUPPAUGE,NY,11749-0000,19.6,9.99
1323, 3/11/13,5042756,CAPITAL ONE OPC,425 MEADOWLAND PKWY,SECAUCUS,NJ,7094,30,30
1323, 3/11/13,5042706,HD L09, ,L.I.,NY, ,10,10
1323, 3/11/13,5045404,SLATERS RONKONKOMA,407 HAWKINS AVE,LAKE RONKONKOMA,NY,11779-0000,19.6,9.99
1323, 3/11/13,5042698,HD L01, ,L.I.,NY, , 0000.01-, 0000.01-
1323, 3/11/13,5045649,LI SCRIPT LLC(X),225 CROSSWAYS PARK DR,WOODBURY,NY,11797-2083,25,12.75
1323, 3/11/13,5044174,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1323, 3/11/13,5045402,LI SCRIPT,225 CROSSWAYS PARK DRIVE,WOODBURY,NY,11797-0000,19.6,9.99
1323, 3/11/13,5045403,MEDICAL PARK DRUG & SURGICAL,2500 NESCONSET HIGHWAY SUITE 3,STONYBROOK,NY,11790-0000,19.6,9.99
1331, 3/11/13,5042630,RITE AID 10659,346-102 POINT PLAZA,ROCKY POINT,NY,11778,5,5
1331, 3/11/13,5042537,RITE AID 2002,518 JEFFERSON PLAZA,PORT JEFFERSON,NY,11777,5,5
1331, 3/11/13,5042626,RITE AID 10637,226  25A,EAST SETAUKET,NY,11733,5,5
1331, 3/11/13,5042726,HD L29, ,L.I.,NY, ,10,10
1331, 3/11/13,5042816,SAMEDAY 21, , , , ,50,50
1331, 3/11/13,5042244,CAPITAL ONE OPERATION CTR,9025 MAIN RD,MATTITUCK,NY,11952,50,50
1331, 3/11/13,5044172,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1331, 3/11/13,5042629,RITE AID 10651,335 ROUTE 25A,MILLER PLACE,NY,11764,5,5
1331, 3/11/13,5042625,RITE AID 10658,593 OLD TOWN ROAD,TERRYVILLE,NY, ,5,5
1331, 3/11/13,5042628,RITE AID 10652,5507 NESCONSET HWY.,MOUNT SINAI,NY,11766,5,5
1355, 3/11/13,5045705,BRG CHEMISTS INC(Z)(B)(GNP),330 HILLSIDE AVENUE,WILLISTON PARK,NY,11596-2104,13.72,6.99
1355, 3/11/13,5045704,FRANWIN PHARMACY,127 MINEOLA BLVD,MINEOLA,NY,11501-3999,13.72,6.99
1355, 3/11/13,5042797,QUEENS 1, ,Queens,NY, ,130,130
1355, 3/11/13,5045706,MAXOR NATIONAL PHCY SVSC CORP,"BUILDING 19, WEST ROAD",GARDEN CITY,NY,11530-0000,13.72,6.99
1355, 3/11/13,5042653,RITE AID 10610,52 JERICHO TURNPIKE,MINEOLA,NY,11501,5,5
1355, 3/11/13,5042183,57, ,LONG ISLAND,NY, ,95,95
1355, 3/11/13,5042643,RITE AID 10621,444 HILLSIDE AVENUE,WILLISTON PARK,NY,11596,5,5
1397, 3/11/13,5042803,NASSAU 4, ,PLAINVIEW,NY,11803,66,66
1413, 3/11/13,5042180,54, ,LONG ISLAND,NY, ,120,120
1413, 3/11/13,5045714,"AMAN PHARMACY, INC       (B)",99-1 ROUTE 25A PO BOX 876,SHOREHAM,NY,11786-0000,13.72,6.99
1413, 3/11/13,5042729,HD L32, ,L.I.,NY, ,6,6
1444, 3/11/13,5045667,NORTH SHORE UNIV HOSP(RETAIL),300 COMMUNITY DRIVE,MANHASSET,NY,11030-3876,0.01,0
1444, 3/11/13,5042832,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0000.01-, 0000.01-
1444, 3/11/13,5042360,109, ,L.I., , , 0000.01-, 0000.01-
1444, 3/11/13,5045666,NORTH SHORE UNIVERSITY HOSP,300 COMMUNITY DRIVE,MANHASSET,NY,11030-3876,0.01,0
1444, 3/11/13,5045668,REGIONCARE INC,200 COMMUNITY DRIVE,GREAT NECK,NY,11021-0000,0.01,0
1444, 3/11/13,5042196,40, ,LONG ISLAND,NY, , 0000.01-,0
1444, 3/11/13,5042177,50, ,LONG ISLAND,NY, , 0000.01-, 0000.01-
1444, 3/11/13,5045665,NORTH SHORE UNIV HOSP(340B),300 COMMUNITY DRIVE,MANHASSET,NY,11030-3876,0.01,0
1444, 3/11/13,5042826,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0000.01-,0
1449, 3/11/13,5042794,BROOKLYN 3, ,Brooklyn,NY, ,140,140
1451, 3/11/13,5042191,35, ,LONG ISLAND,NY, ,5,5
1451, 3/11/13,5042801,NASSAU 2, ,PLAINVIEW,NY,11803,120,120
1451, 3/11/13,5045174,DIAMOND DRUGS - PLAINVIEW,550 WOODBURY RD,PLAINVIEW,NY,11803-0000,0,0
1451, 3/11/13,5042890,CAPITAL ONE CTR,425 MEADOWLAND PKWY,SECAUCUS,NJ,7094,120,120
1451, 3/11/13,5045175,ISLAND CARE PHARMACY,1860 WALT WHITMAN RD SUITE 700,MELVILLE,NY,11747-0000,0,0
1473, 3/11/13,5042497,506, , , , ,6,6
1473, 3/11/13,5042566,RITE AID 572,119-10 LIBERTY AVENUE,Richmond Hill,NY, ,5,5
1473, 3/11/13,5045366,BAISLEY PHARMACY INC,165-70 BAISLEY BLVD,JAMAICA,NY,11434-0000,0,0
1473, 3/11/13,5042573,RITE AID 4277,115-10 MERRICK BOULEVARD,Jamaica,NY, ,5,5
1473, 3/11/13,5042700,HD L03, ,L.I.,NY, ,6,6
1473, 3/11/13,5045612,DEDALE PHARMACY INC (GNP),360 A WEST MERRICK RD,VALLEY STREAM,NY,11580-5354,13.72,6.99
1473, 3/11/13,5042707,HD L10, ,L.I.,NY, ,12,12
1473, 3/11/13,5044126,ROCHESTER DRUG RETURNS, , , , ,0,0
1473, 3/11/13,5045365,MERRICK PHARMACY-ARx,234-28 MERRICK BLVD,ROSEDALE,NY,11422-0000,0,0
1473, 3/11/13,5042568,RITE AID 2771,165-02 BAISLEY BOULEVARD,Jamaica,NY, ,5,5
1473, 3/11/13,5042358,107, ,L.I., , ,40,40
1473, 3/11/13,5045611,"FAUZIA & MAHER, INC (ARX)",119-01 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,11420-2421,13.72,6.99
1473, 3/11/13,5042578,RITE AID 4856,122-02 LIBERTY AVENUE,S.RICHMOND HILLS,NY, ,5,5
1473, 3/11/13,5042827,629,BROOKLYN,Brooklyn,NY, ,70,70
1473, 3/11/13,5044159,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1473, 3/11/13,5044123,ROCHESTER DRUG RETURNS, , , , ,0,0
1474, 3/11/13,5042788,NYC 3, ,Manhattan,NY, ,122.2,122.2
1493, 3/11/13,5042411,FUJI ROUTE 012, ,NEW JERSEY,NJ, ,10,10
1493, 3/11/13,5045774,COSTCO #0320 EDI UNION,1055 HUDSON STREET,UNION,NJ,07083-6809,13.72,6.99
1493, 3/11/13,5045173,GREENLEAF PHARMACY-ARx,544 WARBURTON AVE,HASTINGS-ON-HUDS,NY,10706-0000,0,0
1493, 3/11/13,5045775,SHOPRITE PHARMACY #294,727-763 MORRIS TURNPIKE,SPRINGFIELD,NJ,07081-1514,13.72,6.99
1493, 3/11/13,5042346,145, , , , ,8,8
1493, 3/11/13,5042406,FUJI ROUTE 007, ,Brooklyn,NY, ,5,5
1493, 3/11/13,5042608,60J, , , , , 0000.01-, 0000.01-
1493, 3/11/13,5042254,NEXTDAY 108, , , , ,150,150
1493, 3/11/13,5042424,FUJI ROUTE 025, ,CHAPPAQUA,NY,10514,5,5
1493, 3/11/13,5042151,DOCK RELAY, , , , , 0000.01-, 0000.01-
1493, 3/11/13,5042248,NEXTDAY 73, , ,NY, ,60,60
1493, 3/11/13,5045776,SHOPRITE OF MILLBURN #298(OTC,220 MAIN STREET,MILLBURN,NJ,07041-1104,13.72,6.99
1493, 3/11/13,5042530,NEXTDAY 75, , , , ,20,20
1493, 3/11/13,5042472,60N, , , , , 0000.01-, 0000.01-
1496, 3/11/13,5042658,RITE AID 10641,283 WEST JERICHO TURNPIKE,HUNTINGTON STA.,NY, ,5,5
1496, 3/11/13,5042285,TXX, ,AMITYVILLE,NY,11701,50,50
1496, 3/11/13,5042703,HD L06, ,L.I.,NY, ,6,6
1496, 3/11/13,5042884,655, , , , ,55,55
1496, 3/11/13,5045645,SHOPRITE PHARMACY #806,1 GARET PLACE,COMMACK,NY,11725-0000,13.72,6.99
1496, 3/11/13,5042193,37, ,LONG ISLAND,NY, ,30,30
1496, 3/11/13,5042193,37, ,LONG ISLAND,NY, ,87,87
1496, 3/11/13,5042561,RITE AID 4877,325 ROUTE 110,HUNTINGTON STA.,NY, ,5,5
1496, 3/11/13,5042655,RITE AID 10632,126 JERICHO TURNPIKE,COMMACK,NY,11725,5,5
1496, 3/11/13,5045647,LARKE DRUGS INC(XS)(B),459 WALT WHITMAN ROAD,MELVILLE,NY,11747-2106,13.72,6.99
1496, 3/11/13,5042657,RITE AID 10642,695 EAST JERICHO TURNPIKE,HUNTINGSTON STA.,NY, ,5,5
1496, 3/11/13,5045646,RX EXPRESS PRESCRIP(X)(B)(GNP),1842 EAST JERICHO TURNPIKE,HUNTINGTON,NY,11743-0000,13.72,6.99
1498, 3/11/13,5045629,JAMAICA HOSPITAL (340B),VAN WYCK BLVD + 89TH AVEN,JAMAICA,NY,11418-0000,0.01,0
1498, 3/11/13,5042745,CAPITAL ONE OPC,90 PARK AVE,HAUPPAUGE,NY,11788,90,90
1498, 3/11/13,5045628,JAMAICA HOSPITAL,VAN WYCK BLVD + 89TH AVEN,JAMAICA,NY,11418-0000,0.01,0
1498, 3/11/13,5045630,JAMAICARX INC (340B),89-36 VAN WYCK EXPRESSWAY,JAMAICA,NY,11418-2832,0.01,0
1498, 3/11/13,5042872,643, , , , ,40,40
1511, 3/11/13,5042272,NEXTDAY 38, , , , ,140,140
1525, 3/11/13,5042782,RTE NJ 3, ,SECAUCUS,NJ,7094,120,120
1525, 3/11/13,5042417,FUJI ROUTE 018, ,NEW JERSEY,NJ, ,40,40
1525, 3/11/13,5042283,NEXTDAY 88, , , , ,130,130
1525, 3/11/13,5042155,DOCK RELAY, , , , ,40,40
1525, 3/11/13,5045263,BAYSHORE HOMECARE PHARMACY-OPG,733 NORTH BEERS STREET SUITE L,HOLMDEL,NJ,07733-0000,0,0
1525, 3/11/13,5042780,RTE NJ 1B, ,SECAUCUS,NJ,7094,75,75
1531, 3/11/13,5045183,CARE FIRST PHARMACY AND SURGICAL,5612A 8TH AVENUE,BROOKLYN,NY,11220-0000,0,0
1531, 3/11/13,5045184,KINETIC PHARMACY,784 61 STREET,BROOKLYN,NY,11220-0000,0,0
1531, 3/11/13,5045177,JANUS PHARMACY,833 58TH STREET,BROOKLYN,NY,11220-0000,0,0
1531, 3/11/13,5042156,DOCK RELAY, , , , ,70,70
1531, 3/11/13,5045531,"UNIVERSAL MARINE MED SUPP,C",5824 12TH AVENUE,BROOKLYN,NY,11219-4513,15.68,7.99
1531, 3/11/13,5042348,147, , , , ,24,24
1531, 3/11/13,5045185,GRAND BUY PHARMACY,4721A 8TH AVENUE,BROOKLYN,NY,11220-1519,0,0
1531, 3/11/13,5045538,AMERICAN PHARMACY INC (X)(B),5524 8TH AVENUE,BROOKLYN,NY,11220-3516,15.68,7.99
1531, 3/11/13,5045179,GLOBAL CARE PHARMACY,5905 8TH AVENUE,BROOKLYN,NY,11220-0000,0,0
1531, 3/11/13,5045535,MANNINGS 8TH AVE PHCY(Z),6402 8TH AVENUE,BROOKLYN,NY,11220-4720,15.68,7.99
1531, 3/11/13,5045537,IDEAL PHARMACY INC(X),5409 5TH AVENUE,BROOKLYN,NY,11220-3112,15.68,7.99
1531, 3/11/13,5045533,DUANE READE #14367 (340B),5423 SECOND AVENUE,BROOKLYN,NY,11220-2605,15.68,7.99
